"Gene_Symbol","Gene_Name","MIM_Number","Entry_Title","Search_Term","Phenotype_Map","Inheritance","Entrez_GeneIDs","Ensembl_IDs","Source"
"KRT1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"KRT74","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"KRT85","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"KRT9","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"L-TYPE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LDD","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LDD","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LDHA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LDOC1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEGIONNAIRE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEIOMYOMA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEIOMYOMATOSIS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEIOMYOMATOSIS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEIOMYOMATOSIS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEIOMYOMATOSIS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEOPARD","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEUCINE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEUKEMIA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEUKEMIA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEUKEMIA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LEUKEMIA-","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LFL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LFL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LFS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LFS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LHERMITTE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LHERMITTE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LI-FRAUMENI","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LI-FRAUMENI","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIF","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIKE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIKE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LINDAU","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LINDAU","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LINKED","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LINKED","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIP","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIP","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIP","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIP","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LIVER","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LNCR1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LNCR1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LNCR2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOBULAR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOBULAR","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOBULAR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOBULAR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOCALIZER","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOVD","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOVD","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOVD","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LOVD","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LRRK2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LRRK2-","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LSP1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LUCAT1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LUCAT1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LUNG","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LUNG","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LUNG","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYMPHOCYTE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYMPHOCYTE-","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYMPHOCYTIC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYMPHOMA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYMPHOMA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH4","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH5","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LYNCH5","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LZTS1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"LZTS1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MACROPHAGE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAD1L1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAD1L1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAD1L1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MALE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MALE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MALE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MALE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MALIGNANT","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MANE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MANE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MANE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MANE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAP3K8","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAP3K8","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAP3K8","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MAPT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MARRVEL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MARRVEL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MARRVEL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MARRVEL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MATRIX","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MATRIX-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MBD4","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MBOAT7","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MCC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MCC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MCC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MCC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MEDULLARY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MELANOMA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MELANOMA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MELANOMA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MELANOMA-","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MELANOMA-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MELANOMA-","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MEMBER","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MEMBER","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MEMBRANE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MEMBRANE-BOUND","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MESOM","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MESOTHELIOMA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MET","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MET","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MET","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MET","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"METHYL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"METHYL-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MGI","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MGI","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MGI","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MGI","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MICRO","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MICROLITHIASIS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIM","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIM","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIM","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIM","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MINPP1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MINPP1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MINPP1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MINPP1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIR16","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIR16-1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MISMATCH","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MISMATCH","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MISMATCH","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MISMATCH","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIXED","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIXED","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIXED","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MIXED","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH3","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH3","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MLH3","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRCS1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRCS1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRCS1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRCS2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRCS3","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRCS4","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRRC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRRC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRRC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MMRRC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MODIFIERS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MODIFIERS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MONDO","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MONDO","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MONDO","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MONDO","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MORPHOGENETIC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MORPHOGENETIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MOSAIC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MPH","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MPH","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MPH","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MPH","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MRTES","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MRTES","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH3","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH3","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH6","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH6","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH6","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSH6","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSR1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MSX1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MTAP","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUC5B","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUIR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUIR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUIR-TORRE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUIR-TORRE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUSCLE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUTYH","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUTYH","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUTYH","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUTYH","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MUTYH-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MVA1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MXI1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MXI1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MYELIN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MYELIN-","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MYELOCYTIC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"MYOPATHY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCBI","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCBI","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCBI","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCBI","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCF1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCF2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCF4","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NCOA3","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEK8","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NETRIN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NETRIN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NETRIN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEURAL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEURAL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEURAL-SPECIFIC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEURAL-SPECIFIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEVUS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NEVUS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NF1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NF1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NHLBI","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NHLBI","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NHLBI","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NHLBI","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NIEMANN","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NIEMANN-PICK","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2-1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2-1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2-1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NKX2-1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC3","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC3","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC3","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NMTC5","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NOD2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONCODING","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONCODING","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONMEDULLARY","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONMEDULLARY","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONMEDULLARY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONMEDULLARY","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONPAPILLARY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONPAPILLARY","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONPOLYPOSIS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONPOLYPOSIS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NONPOLYPOSIS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NOTE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NOTE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NOTE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NOTE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NPC1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NQO2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NQO2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NQO2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NQO2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NRAS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NRAS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NRAS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NRAS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NRC1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NRC1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NSD1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NTHL1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NTHL1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NTHL1-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"NUCLEAR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ODCRCS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ODCRCS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ODCRCS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OGG1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OGG1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OLIGODONTIA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OLIGODONTIA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OLIGODONTIA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OLIGODONTIA-","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OLIGODONTIA-","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OLIGODONTIA-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OMIA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OMIA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OMIA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OMIA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OPCML","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OPCML","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OPCML","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OPCML","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORG","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORG","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORG","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORG","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORPHA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
