"Gene"
"NOTCH2; neurogenic locus notch homolog protein 2 isoform 1 preproprotein [KO:K20994]"
"NOTCH2; notch receptor 2 [KO:K20994]"
"NOTCH3; neurogenic locus notch homolog protein 3 precursor [KO:K20995]"
"NOTCH3; notch receptor 3 [KO:K20995]"
"NOTCH4; neurogenic locus notch homolog protein 4 preproprotein [KO:K20996]"
"NOTCH4; notch receptor 4 [KO:K20996]"
"NQO1; NAD(P)H quinone dehydrogenase 1 [KO:K00355] [EC:1.6.5.2]"
"NR4A3; nuclear receptor subfamily 4 group A member 3 [KO:K08559]"
"NRAS; GTPase NRas [KO:K07828]"
"NRAS; NRAS proto-oncogene"
"NSD2; nuclear receptor binding SET domain protein 2 [KO:K11424] [EC:2.1.1.357]"
"NTRK1; neurotrophic receptor tyrosine kinase 1 [KO:K03176] [EC:2.7.10.1]"
"NTRK3; neurotrophic receptor tyrosine kinase 3 [KO:K05101] [EC:2.7.10.1]"
"NUDT16L1; nudix hydrolase 16 like 1 [KO:K16867]"
"NUPR1; nuclear protein 1"
"P3R3URF-PIK3R3; LOC110117498-PIK3R3 readthrough [KO:K02649]"
"P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]"
"PAK1; p21 (RAC1) activated kinase 1 [KO:K04409] [EC:2.7.11.1]"
"PAK4; serine/threonine-protein kinase PAK 4 isoform 1 [KO:K05734] [EC:2.7.11.1]"
"PAX3; paired box 3 [KO:K09381]"
"PAX5; paired box 5 [KO:K09383]"
"PAX7; paired box 7 [KO:K09381]"
"PAX8; paired box 8 [KO:K09293]"
"PBX1; PBX homeobox 1 [KO:K09355]"
"PBX3; PBX homeobox 3 [KO:K15610]"
"PCYT1A; phosphate cytidylyltransferase 1A"
"PCYT1B; phosphate cytidylyltransferase 1B"
"PDCD1; programmed cell death 1 [KO:K06744]"
"PDCD4; programmed cell death 4 [KO:K16865]"
"PDCD4; programmed cell death protein 4 isoform 1 [KO:K16865]"
"PDGFA; platelet derived growth factor subunit A [KO:K04359]"
"PDGFA; platelet-derived growth factor subunit A isoform 1 preproprotein [KO:K04359]"
"PDGFB; platelet derived growth factor subunit B [KO:K17386]"
"PDGFB; platelet-derived growth factor subunit B isoform 1 preproprotein [KO:K17386]"
"PDGFC; platelet derived growth factor C [KO:K05450]"
"PDGFD; platelet derived growth factor D [KO:K05450]"
"PDGFRA; platelet derived growth factor receptor alpha [KO:K04363] [EC:2.7.10.1]"
"PDGFRA; platelet-derived growth factor receptor alpha isoform 1 precursor [KO:K04363] [EC:2.7.10.1]"
"PDGFRB; platelet derived growth factor receptor beta [KO:K05089] [EC:2.7.10.1]"
"PDGFRB; platelet-derived growth factor receptor beta isoform 1 precursor [KO:K05089] [EC:2.7.10.1]"
"PDHA1; pyruvate dehydrogenase E1 subunit alpha 1 [KO:K00161] [EC:1.2.4.1]"
"PDHA2; pyruvate dehydrogenase E1 subunit alpha 2 [KO:K00161] [EC:1.2.4.1]"
"PDHB; pyruvate dehydrogenase E1 subunit beta [KO:K00162] [EC:1.2.4.1]"
"PDK1; pyruvate dehydrogenase kinase 1 [KO:K12077] [EC:2.7.11.2]"
"PDPK1; 3-phosphoinositide dependent protein kinase 1 [KO:K06276] [EC:2.7.11.1]"
"PER2; period circadian regulator 2 [KO:K02633]"
"PFKL; phosphofructokinase"
"PFKM; phosphofructokinase"
"PFKP; phosphofructokinase"
"PGAM1; phosphoglycerate mutase 1 [KO:K01834] [EC:5.4.2.11]"
"PGAM2; phosphoglycerate mutase 2 [KO:K01834] [EC:5.4.2.11]"
"PGAM4; phosphoglycerate mutase family member 4 [KO:K01834] [EC:5.4.2.11]"
"PGF; placental growth factor [KO:K16859]"
"PGR; progesterone receptor [KO:K08556]"
"PIK3CA; phosphatidylinositol 4"
"PIK3CA; phosphatidylinositol-4"
"PIK3CB; phosphatidylinositol 4"
"PIK3CB; phosphatidylinositol-4"
"PIK3CD; phosphatidylinositol 4"
"PIK3CD; phosphatidylinositol-4"
"PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 [KO:K02649]"
"PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]"
"PIK3R2; phosphatidylinositol 3-kinase regulatory subunit beta [KO:K02649]"
"PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]"
"PIK3R3; phosphatidylinositol 3-kinase regulatory subunit gamma isoform 1 [KO:K02649]"
"PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]"
"PIM1; Pim-1 proto-oncogene"
"PIM1; serine/threonine-protein kinase pim-1 isoform 2 [KO:K04702] [EC:2.7.11.1]"
"PIM2; Pim-2 proto-oncogene"
"PIP5K1A; phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [KO:K00889] [EC:2.7.1.68]"
"PIP5K1B; phosphatidylinositol-4-phosphate 5-kinase type 1 beta [KO:K00889] [EC:2.7.1.68]"
"PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma [KO:K00889] [EC:2.7.1.68]"
"PKM; pyruvate kinase M1/2 [KO:K00873] [EC:2.7.1.40]"
"PLA2G4A; phospholipase A2 group IVA [KO:K16342] [EC:3.1.1.4]"
"PLA2G4B; phospholipase A2 group IVB [KO:K16342] [EC:3.1.1.4]"
"PLA2G4C; phospholipase A2 group IVC [KO:K16342] [EC:3.1.1.4]"
"PLA2G4D; phospholipase A2 group IVD [KO:K16342] [EC:3.1.1.4]"
"PLA2G4E; phospholipase A2 group IVE [KO:K16342] [EC:3.1.1.4]"
"PLA2G4F; phospholipase A2 group IVF [KO:K16342] [EC:3.1.1.4]"
"PLAT; plasminogen activator"
"PLAU; plasminogen activator"
"PLAU; urokinase-type plasminogen activator isoform 1 preproprotein [KO:K01348] [EC:3.4.21.73]"
"PLAUR; plasminogen activator"
"PLCB1; phospholipase C beta 1 [KO:K05858] [EC:3.1.4.11]"
"PLCB2; phospholipase C beta 2 [KO:K05858] [EC:3.1.4.11]"
"PLCB3; phospholipase C beta 3 [KO:K05858] [EC:3.1.4.11]"
"PLCB4; phospholipase C beta 4 [KO:K05858] [EC:3.1.4.11]"
"PLCE1; phospholipase C epsilon 1 [KO:K05860] [EC:3.1.4.11]"
"PLCG1; 1-phosphatidylinositol 4"
"PLCG1; phospholipase C gamma 1 [KO:K01116] [EC:3.1.4.11]"
"PLCG2; 1-phosphatidylinositol 4"
"PLCG2; phospholipase C gamma 2 [KO:K05859] [EC:3.1.4.11]"
"PLD1; phospholipase D1 [KO:K01115] [EC:3.1.4.4]"
"PLD2; phospholipase D2 [KO:K01115] [EC:3.1.4.4]"
"PLEKHG5; pleckstrin homology and RhoGEF domain containing G5 [KO:K19464]"
"PLPP1; phospholipid phosphatase 1 [KO:K01080] [EC:3.1.3.4]"
"PLPP2; phospholipid phosphatase 2 [KO:K01080] [EC:3.1.3.4]"
"PLPP3; phospholipid phosphatase 3 [KO:K01080] [EC:3.1.3.4]"
"PMAIP1; phorbol-12-myristate-13-acetate-induced protein 1 [KO:K10131]"
"PML; PML nuclear body scaffold [KO:K10054] [EC:2.3.2.-]"
"POLK; DNA polymerase kappa [KO:K03511] [EC:2.7.7.7]"
"PPARD; peroxisome proliferator activated receptor delta [KO:K04504]"
"PPARG; peroxisome proliferator activated receptor gamma [KO:K08530]"
"PPP1CA; protein phosphatase 1 catalytic subunit alpha [KO:K06269] [EC:3.1.3.16]"
"PPP1CB; protein phosphatase 1 catalytic subunit beta [KO:K06269] [EC:3.1.3.16]"
"PPP1CC; protein phosphatase 1 catalytic subunit gamma [KO:K06269] [EC:3.1.3.16]"
"PPP1R12A; protein phosphatase 1 regulatory subunit 12A [KO:K06270]"
"PPP1R12B; protein phosphatase 1 regulatory subunit 12B [KO:K12329]"
"PPP1R12C; protein phosphatase 1 regulatory subunit 12C [KO:K17457]"
"PPP3CA; protein phosphatase 3 catalytic subunit alpha [KO:K04348] [EC:3.1.3.16]"
"PPP3CB; protein phosphatase 3 catalytic subunit beta [KO:K04348] [EC:3.1.3.16]"
"PPP3CC; protein phosphatase 3 catalytic subunit gamma [KO:K04348] [EC:3.1.3.16]"
"PPP3R1; protein phosphatase 3 regulatory subunit B"
"PPP3R2; protein phosphatase 3 regulatory subunit B"
"PRCC; proline rich mitotic checkpoint control factor [KO:K13105]"
"PRKACA; protein kinase cAMP-activated catalytic subunit alpha [KO:K04345] [EC:2.7.11.11]"
"PRKACB; protein kinase cAMP-activated catalytic subunit beta [KO:K04345] [EC:2.7.11.11]"
"PRKACG; protein kinase cAMP-activated catalytic subunit gamma [KO:K04345] [EC:2.7.11.11]"
"PRKCA; protein kinase C alpha [KO:K02677] [EC:2.7.11.13]"
"PRKCA; protein kinase C alpha type [KO:K02677] [EC:2.7.11.13]"
"PRKCB; protein kinase C beta [KO:K19662] [EC:2.7.11.13]"
"PRKCB; protein kinase C beta type isoform 1 [KO:K19662] [EC:2.7.11.13]"
"PRKCE; protein kinase C epsilon type [KO:K18050] [EC:2.7.11.13]"
"PRKCG; protein kinase C gamma [KO:K19663] [EC:2.7.11.13]"
"PRKCG; protein kinase C gamma type isoform 2 [KO:K19663] [EC:2.7.11.13]"
"PRKCQ; protein kinase C theta [KO:K18052] [EC:2.7.11.13]"
"PROM1; prominin 1 [KO:K06532]"
"PTCH1; patched 1 [KO:K06225]"
"PTCH2; patched 2 [KO:K11101]"
"PTCRA; pre T cell antigen receptor alpha [KO:K06056]"
"PTEN; phosphatase and tensin homolog [KO:K01110] [EC:3.1.3.16 3.1.3.48 3.1.3.67]"
"PTEN; phosphatidylinositol 3"
"PTGER1; prostaglandin E receptor 1 [KO:K04258]"
"PTGER2; prostaglandin E receptor 2 [KO:K04259]"
"PTGER3; prostaglandin E receptor 3 [KO:K04260]"
"PTGER4; prostaglandin E receptor 4 [KO:K04261]"
"PTGS2; prostaglandin G/H synthase 2 precursor [KO:K11987] [EC:1.14.99.1]"
"PTGS2; prostaglandin-endoperoxide synthase 2 [KO:K11987] [EC:1.14.99.1]"
"PTK2; protein tyrosine kinase 2 [KO:K05725] [EC:2.7.10.2]"
"PTPN11; protein tyrosine phosphatase non-receptor type 11 [KO:K07293] [EC:3.1.3.48]"
"PTPN6; protein tyrosine phosphatase non-receptor type 6 [KO:K05697] [EC:3.1.3.48]"
"PXN; paxillin [KO:K05760]"
"RAC1; Rac family small GTPase 1 [KO:K04392]"
"RAC2; Rac family small GTPase 2 [KO:K07860]"
"RAC3; Rac family small GTPase 3 [KO:K07861]"
"RAD51; RAD51 recombinase [KO:K04482]"
"RAF1; RAF proto-oncogene serine/threonine-protein kinase isoform b [KO:K04366] [EC:2.7.11.1]"
"RAF1; Raf-1 proto-oncogene"
"RALA; RAS like proto-oncogene A [KO:K07834]"
"RALB; RAS like proto-oncogene B [KO:K07835]"
"RALBP1; ralA binding protein 1 [KO:K08773]"
"RALGDS; ral guanine nucleotide dissociation stimulator [KO:K08732]"
"RARA; retinoic acid receptor alpha [KO:K08527]"
"RARB; retinoic acid receptor beta [KO:K08528]"
"RASGRP1; RAS guanyl releasing protein 1 [KO:K04350]"
"RASGRP2; RAS guanyl releasing protein 2 [KO:K12361]"
"RASGRP3; RAS guanyl releasing protein 3 [KO:K12362]"
"RASGRP4; RAS guanyl releasing protein 4 [KO:K12363]"
"RASSF1; Ras association domain family member 1 [KO:K09850]"
"RASSF1; ras association domain-containing protein 1 isoform D [KO:K09850]"
"RASSF5; Ras association domain family member 5 [KO:K08015]"
"RB1; RB transcriptional corepressor 1 [KO:K06618]"
"RBX1; ring-box 1 [KO:K03868] [EC:2.3.2.32]"
"RDX; radixin [KO:K05762]"
"RDX; radixin isoform 2 [KO:K05762]"
"RECK; reversion-inducing cysteine-rich protein with Kazal motifs isoform 1 precursor [KO:K17461]"
"REG4; regenerating family member 4 [KO:K22244]"
"REL; REL proto-oncogene"
"RELA; RELA proto-oncogene"
"RET; ret proto-oncogene [KO:K05126] [EC:2.7.10.1]"
"RHEB; Ras homolog"
"RHOA; ras homolog family member A [KO:K04513]"
"RHOA; transforming protein RhoA isoform 1 precursor [KO:K04513]"
"ROCK1; Rho associated coiled-coil containing protein kinase 1 [KO:K04514] [EC:2.7.11.39]"
"ROCK1; rho-associated protein kinase 1 [KO:K04514] [EC:2.7.11.39]"
"ROCK2; Rho associated coiled-coil containing protein kinase 2 [KO:K17388] [EC:2.7.11.39]"
"RPS6; ribosomal protein S6 [KO:K02991]"
"RPS6KA5; ribosomal protein S6 kinase A5 [KO:K04445] [EC:2.7.11.1]"
"RPS6KA5; ribosomal protein S6 kinase alpha-5 isoform a [KO:K04445] [EC:2.7.11.1]"
"RPS6KB1; ribosomal protein S6 kinase B1 [KO:K04688] [EC:2.7.11.1]"
"RPS6KB2; ribosomal protein S6 kinase B2 [KO:K04688] [EC:2.7.11.1]"
"RPTOR; regulatory-associated protein of mTOR isoform 1 [KO:K07204]"
"RRAS; RAS related [KO:K07829]"
"RRAS2; RAS related 2 [KO:K07830]"
"RUNX1; RUNX family transcription factor 1 [KO:K08367]"
"RUNX1T1; RUNX1 partner transcriptional co-repressor 1 [KO:K10053]"
"RUNX2; RUNX family transcription factor 2 [KO:K09278]"
"RXRA; retinoid X receptor alpha [KO:K08524]"
"RXRB; retinoid X receptor beta [KO:K08525]"
"RXRG; retinoid X receptor gamma [KO:K08526]"
"SCO2; synthesis of cytochrome C oxidase 2 [KO:K23755]"
"SDC1; syndecan 1 [KO:K06257]"
"SDC2; syndecan 2 [KO:K16336]"
"SDC4; syndecan 4 [KO:K16338]"
"SERPINB5; serpin B5 [KO:K10139]"
"SHC1; SHC adaptor protein 1 [KO:K06279]"
"SHC1; SHC-transforming protein 1 isoform 1 [KO:K06279]"
"SHC2; SHC adaptor protein 2 [KO:K17447]"
"SHC3; SHC adaptor protein 3 [KO:K17448]"
"SHC4; SHC adaptor protein 4 [KO:K17449]"
"SHC4; SHC-transforming protein 4 [KO:K17449]"
"SHH; sonic hedgehog signaling molecule [KO:K11988]"
"SIN3A; SIN3 transcription regulator family member A [KO:K11644]"
"SIRT1; NAD-dependent protein deacetylase sirtuin-1 isoform a [KO:K11411] [EC:2.3.1.286]"
"SIRT3; sirtuin 3 [KO:K11413] [EC:2.3.1.286]"
"SIRT6; sirtuin 6 [KO:K11416] [EC:2.3.1.286]"
"SIX1; SIX homeobox 1 [KO:K15614]"
"SIX4; SIX homeobox 4 [KO:K15615]"
"SKP1; S-phase kinase associated protein 1 [KO:K03094]"
"SKP2; S-phase kinase associated protein 2 [KO:K03875]"
"SLC16A3; solute carrier family 16 member 3 [KO:K08180]"
"SLC19A1; solute carrier family 19 member 1 [KO:K14609]"
"SLC1A5; solute carrier family 1 member 5 [KO:K05616]"
"SLC22A1; solute carrier family 22 member 1 [KO:K08198]"
"SLC22A2; solute carrier family 22 member 2 [KO:K08199]"
"SLC22A3; solute carrier family 22 member 3 [KO:K08200]"
"SLC22A4; solute carrier family 22 member 4 [KO:K08202]"
"SLC22A5; solute carrier family 22 member 5 [KO:K08202]"
"SLC2A1; solute carrier family 2 member 1 [KO:K07299]"
"SLC2A2; solute carrier family 2 member 2 [KO:K07593]"
"SLC44A1; solute carrier family 44 member 1 [KO:K06515]"
"SLC44A2; solute carrier family 44 member 2 (CTL2 blood group) [KO:K15377]"
"SLC44A3; solute carrier family 44 member 3 [KO:K15282]"
"SLC44A4; solute carrier family 44 member 4 [KO:K15377]"
"SLC44A5; solute carrier family 44 member 5 [KO:K15377]"
"SLC45A3; solute carrier family 45 member 3 [KO:K15379]"
"SLC46A1; solute carrier family 46 member 1 [KO:K14613]"
"SLC5A7; solute carrier family 5 member 7 [KO:K14387]"
"SLC7A1; high affinity cationic amino acid transporter 1 [KO:K13863]"
"SLC7A5; solute carrier family 7 member 5 [KO:K13780]"
"SLC9A1; solute carrier family 9 member A1 [KO:K05742]"
"SMAD1; SMAD family member 1 [KO:K04676]"
"SMAD2; SMAD family member 2 [KO:K04500]"
"SMAD3; SMAD family member 3 [KO:K23605]"
"SMAD4; SMAD family member 4 [KO:K04501]"
"SMO; smoothened"
"SOCS1; suppressor of cytokine signaling 1 [KO:K04694]"
"SOS1; son of sevenless homolog 1 isoform 1 [KO:K03099]"
"SOS1; SOS Ras/Rac guanine nucleotide exchange factor 1 [KO:K03099]"
"SOS2; son of sevenless homolog 2 isoform 1 [KO:K03099]"
"SOS2; SOS Ras/Rho guanine nucleotide exchange factor 2 [KO:K03099]"
"SOX4; transcription factor SOX-4 [KO:K23581]"
"SP1; Sp1 transcription factor [KO:K04684]"
"SPI1; Spi-1 proto-oncogene [KO:K09438]"
"SPINT1; serine peptidase inhibitor"
"SPRY2; protein sprouty homolog 2 [KO:K17383]"
"SRC; SRC proto-oncogene"
"SRD5A2; steroid 5 alpha-reductase 2 [KO:K12344] [EC:1.3.1.22]"
"SS18; SS18 subunit of BAF chromatin remodeling complex [KO:K15623]"
"SS18L1; SS18L1 subunit of BAF chromatin remodeling complex [KO:K15623]"
"SSX1; SSX family member 1 [KO:K15624]"
"SSX2; SSX family member 2 [KO:K15624]"
"SSX2B; SSX family member 2B [KO:K15624]"
"SSX3; SSX family member 3 [KO:K15624]"
"SSX4; SSX family member 4 [KO:K15624]"
"SSX4B; SSX family member 4B [KO:K15624]"
"SSX5; SSX family member 5 [KO:K15624]"
"SSX7; SSX family member 7 [KO:K15624]"
"ST14; suppressor of tumorigenicity 14 protein [KO:K08670] [EC:3.4.21.109]"
"STAT1; signal transducer and activator of transcription 1 [KO:K11220]"
"STAT2; signal transducer and activator of transcription 2 [KO:K11221]"
"STAT3; signal transducer and activator of transcription 3 [KO:K04692]"
"STAT3; signal transducer and activator of transcription 3 isoform 1 [KO:K04692]"
"STAT4; signal transducer and activator of transcription 4 [KO:K11222]"
"STAT5A; signal transducer and activator of transcription 5A [KO:K11223]"
"STAT5B; signal transducer and activator of transcription 5B [KO:K11224]"
"STAT6; signal transducer and activator of transcription 6 [KO:K11225]"
"STK4; serine/threonine kinase 4 [KO:K04411]"
"STMN1; stathmin isoform a [KO:K04381]"
"SUFU; SUFU negative regulator of hedgehog signaling [KO:K06229]"
"SUPT3H; SPT3 homolog"
"TAF15; TATA-box binding protein associated factor 15 [KO:K14651]"
"TCF3; transcription factor 3 [KO:K09063]"
"TCF7; transcription factor 7 [KO:K02620]"
"TCF7L1; transcription factor 7 like 1 [KO:K04490]"
"TCF7L2; transcription factor 7 like 2 [KO:K04491]"
"TERC; telomerase RNA component [KO:K22183]"
"TERT; telomerase reverse transcriptase [KO:K11126] [EC:2.7.7.49]"
"TFAP4; transcription factor AP-4 [KO:K09108]"
"TFE3; transcription factor binding to IGHM enhancer 3 [KO:K09105]"
"TFG; trafficking from ER to golgi regulator [KO:K09292]"
"TGFA; transforming growth factor alpha [KO:K08774]"
"TGFB1; transforming growth factor beta 1 [KO:K13375]"
"TGFB2; transforming growth factor beta 2 [KO:K13376]"
"TGFB2; transforming growth factor beta-2 proprotein isoform 2 preproprotein [KO:K13376]"
"TGFB3; transforming growth factor beta 3 [KO:K13377]"
"TGFBR1; transforming growth factor beta receptor 1 [KO:K04674] [EC:2.7.11.30]"
"TGFBR2; transforming growth factor beta receptor 2 [KO:K04388] [EC:2.7.11.30]"
"THBS1; thrombospondin 1 [KO:K16857]"
"THBS1; thrombospondin-1 precursor [KO:K16857]"
"TIAM1; TIAM Rac1 associated GEF 1 [KO:K05731]"
"TICAM1; TIR domain containing adaptor molecule 1 [KO:K05842]"
"TICAM2; TIR domain containing adaptor molecule 2 [KO:K05409]"
"TIGAR; TP53 induced glycolysis regulatory phosphatase [KO:K14634] [EC:3.1.3.46]"
"TIMP3; metalloproteinase inhibitor 3 precursor [KO:K16866]"
"TIMP3; TIMP metallopeptidase inhibitor 3 [KO:K16866]"
"TIRAP; TIR domain containing adaptor protein [KO:K05403]"
"TLR2; toll like receptor 2 [KO:K10159]"
"TLR4; toll like receptor 4 [KO:K10160]"
"TLR9; toll like receptor 9 [KO:K10161]"
"TLX1; T cell leukemia homeobox 1 [KO:K09340]"
"TLX3; T cell leukemia homeobox 3 [KO:K15607]"
"TMPRSS2; transmembrane serine protease 2 [KO:K09633] [EC:3.4.21.122]"
"TNC; tenascin isoform 1 precursor [KO:K06252]"
"TNF; tumor necrosis factor [KO:K03156]"
"TNFSF11; TNF superfamily member 11 [KO:K05473]"
"TNN; tenascin-N precursor [KO:K06252]"
"TNR; tenascin-R isoform 1 precursor [KO:K06252]"
"TNXB; tenascin-X isoform 3 precursor [KO:K06252]"
"TP53; cellular tumor antigen p53 isoform a [KO:K04451]"
"TP53; tumor protein p53 [KO:K04451]"
"TP63; tumor protein 63 isoform 1 [KO:K10149]"
"TPM1; tropomyosin alpha-1 chain isoform Tpm1.6cy [KO:K10373]"
"TPM3; tropomyosin 3 [KO:K09290]"
"TPR; translocated promoter region"
"TRAF1; TNF receptor associated factor 1 [KO:K03172]"
"TRAF2; TNF receptor associated factor 2 [KO:K03173] [EC:2.3.2.27]"
"TRAF3; TNF receptor associated factor 3 [KO:K03174]"
"TRAF4; TNF receptor associated factor 4 [KO:K09848]"
"TRAF5; TNF receptor associated factor 5 [KO:K09849]"
"TRAF6; TNF receptor associated factor 6 [KO:K03175] [EC:2.3.2.27]"
"TRIM71; E3 ubiquitin-protein ligase TRIM71 [KO:K12035] [EC:2.3.2.27]"
"TSC1; TSC complex subunit 1 [KO:K07206]"
"TSC2; TSC complex subunit 2 [KO:K07207]"
"TSPAN7; tetraspanin 7 [KO:K06571]"
"TWIST1; twist family bHLH transcription factor 1 [KO:K09069]"
"TWIST2; twist family bHLH transcription factor 2 [KO:K09069]"
"TXNRD1; thioredoxin reductase 1 [KO:K22182] [EC:1.8.1.9]"
"TXNRD2; thioredoxin reductase 2 [KO:K22182] [EC:1.8.1.9]"
"TXNRD3; thioredoxin reductase 3 [KO:K22182] [EC:1.8.1.9]"
"TYMP; thymidine phosphorylase [KO:K00758] [EC:2.4.2.4]"
"UBE2I; SUMO-conjugating enzyme UBC9 [KO:K10577]"
"UPK3A; uroplakin 3A [KO:K19520]"
"VAV1; vav guanine nucleotide exchange factor 1 [KO:K05730]"
"VAV2; vav guanine nucleotide exchange factor 2 [KO:K05730]"
"VAV3; vav guanine nucleotide exchange factor 3 [KO:K05730]"
"VEGFA; vascular endothelial growth factor A"
"VEGFA; vascular endothelial growth factor A [KO:K05448]"
"VEGFB; vascular endothelial growth factor B [KO:K16858]"
"VEGFC; vascular endothelial growth factor C [KO:K05449]"
"VEGFD; vascular endothelial growth factor D [KO:K05449]"
"VHL; von Hippel-Lindau tumor suppressor [KO:K03871]"
"VIM; vimentin [KO:K07606]"
"VTN; vitronectin [KO:K06251]"
"WAS; WASP actin nucleation promoting factor [KO:K05747]"
"WASF1; WASP family member 1 [KO:K05753]"
"WASF2; WASP family member 2 [KO:K05748]"
"WASF3; WASP family member 3 [KO:K06083]"
"WNT1; Wnt family member 1 [KO:K03209]"
"WNT10A; Wnt family member 10A [KO:K01357]"
"WNT10B; Wnt family member 10B [KO:K01357]"
"WNT11; Wnt family member 11 [KO:K01384]"
"WNT16; Wnt family member 16 [KO:K01558]"
"WNT2; Wnt family member 2 [KO:K00182]"
"WNT2B; Wnt family member 2B [KO:K00182]"
"WNT3; proto-oncogene Wnt-3 precursor [KO:K00312]"
"WNT3; Wnt family member 3 [KO:K00312]"
"WNT3A; protein Wnt-3a precursor [KO:K00312]"
"WNT3A; Wnt family member 3A [KO:K00312]"
"WNT4; Wnt family member 4 [KO:K00408]"
"WNT5A; Wnt family member 5A [KO:K00444]"
"WNT5B; Wnt family member 5B [KO:K00444]"
"WNT6; Wnt family member 6 [KO:K00445]"
"WNT7A; Wnt family member 7A [KO:K00572]"
"WNT7B; Wnt family member 7B [KO:K00572]"
"WNT8A; Wnt family member 8A [KO:K00714]"
"WNT8B; Wnt family member 8B [KO:K00714]"
"WNT9A; Wnt family member 9A [KO:K01064]"
"WNT9B; Wnt family member 9B [KO:K01064]"
"WT1; WT1 transcription factor [KO:K09234]"
"XIAP; X-linked inhibitor of apoptosis [KO:K04725] [EC:2.3.2.27]"
"ZAP70; zeta chain of T cell receptor associated protein kinase 70 [KO:K07360] [EC:2.7.10.2]"
"ZBTB16; zinc finger and BTB domain containing 16 [KO:K10055]"
"ZBTB17; zinc finger and BTB domain containing 17 [KO:K10500]"
"ZEB1; zinc finger E-box binding homeobox 1 [KO:K09299]"
"ZEB1; zinc finger E-box-binding homeobox 1 isoform b [KO:K09299]"
"ZEB2; zinc finger E-box-binding homeobox 2 isoform 1 [KO:K23560]"
"ZFPM2; zinc finger protein ZFPM2 isoform 1 [KO:K17442]"
