"Phenotype","Pathway_ID","Pathway_Name","KEGG_Gene_ID","Gene","Source"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:693123","MIR449B; hsa-miR-449b-3p [KO:K17377]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:100313923","MIR449C; hsa-miR-449c-3p [KO:K17377]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574411","MIR451A; hsa-miR-451a [KO:K17172]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:619552","MIR483; hsa-miR-483-3p [KO:K17137]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574452","MIR494; hsa-miR-494-5p [KO:K17378]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574467","MIR520A; hsa-miR-520a-5p [KO:K17175]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574473","MIR520B; hsa-miR-520b-5p [KO:K17175]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574476","MIR520C; hsa-miR-520c-5p [KO:K17175]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574461","MIR520E; hsa-miR-520e-5p [KO:K17175]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574484","MIR520G; hsa-miR-520g-5p [KO:K17175]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:574493","MIR520H; hsa-miR-520h [KO:K17175]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:693187","MIR602; hsa-miR-602 [KO:K17379]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:693200","MIR615; hsa-miR-615-5p [KO:K17380]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:693210","MIR625; hsa-miR-625-5p [KO:K17381]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407043","MIR7-1; hsa-miR-7-1-3p [KO:K17365]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407044","MIR7-2; hsa-miR-7-5p [KO:K17365]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407045","MIR7-3; hsa-miR-7-5p [KO:K17365]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407046","MIR9-1; hsa-miR-9-3p [KO:K16977]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407047","MIR9-2; hsa-miR-9-3p [KO:K16977]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407051","MIR9-3; hsa-miR-9-5p [KO:K16977]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407048","MIR92A1; hsa-miR-92a-1-5p [KO:K17008]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407049","MIR92A2; hsa-miR-92a-3p [KO:K17008]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407053","MIR96; hsa-miR-96-3p [KO:K17114]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407054","MIR98; hsa-miR-98-3p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407055","MIR99A; hsa-miR-99a-5p [KO:K17367]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:407056","MIR99B; hsa-miR-99b-5p [KO:K17367]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406881","MIRLET7A1; hsa-let-7a-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406882","MIRLET7A2; hsa-let-7a-2-3p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406883","MIRLET7A3; hsa-let-7a-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406884","MIRLET7B; hsa-let-7b-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406885","MIRLET7C; hsa-let-7c-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406886","MIRLET7D; hsa-let-7d-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406887","MIRLET7E; hsa-let-7e-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406888","MIRLET7F1; hsa-let-7f-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406889","MIRLET7F2; hsa-let-7f-2-3p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406890","MIRLET7G; hsa-let-7g-3p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:406891","MIRLET7I; hsa-let-7i-5p [KO:K16980]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4325","MMP16; matrix metalloproteinase-16 precursor [KO:K07996] [EC:3.4.24.-]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4318","MMP9; matrix metalloproteinase-9 preproprotein [KO:K01403] [EC:3.4.24.35]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:2475","MTOR; serine/threonine-protein kinase mTOR isoform 1 [KO:K07203] [EC:2.7.11.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4609","MYC; myc proto-oncogene protein isoform 1 [KO:K04377]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4790","NFKB1; nuclear factor NF-kappa-B p105 subunit isoform 2 proprotein [KO:K02580]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4851","NOTCH1; neurogenic locus notch homolog protein 1 preproprotein [KO:K02599]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4853","NOTCH2; neurogenic locus notch homolog protein 2 isoform 1 preproprotein [KO:K20994]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4854","NOTCH3; neurogenic locus notch homolog protein 3 precursor [KO:K20995]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4855","NOTCH4; neurogenic locus notch homolog protein 4 preproprotein [KO:K20996]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:4893","NRAS; GTPase NRas [KO:K07828]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; LOC110117498-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:10298","PAK4; serine/threonine-protein kinase PAK 4 isoform 1 [KO:K05734] [EC:2.7.11.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:27250","PDCD4; programmed cell death protein 4 isoform 1 [KO:K16865]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5154","PDGFA; platelet-derived growth factor subunit A isoform 1 preproprotein [KO:K04359]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5155","PDGFB; platelet-derived growth factor subunit B isoform 1 preproprotein [KO:K17386]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5156","PDGFRA; platelet-derived growth factor receptor alpha isoform 1 precursor [KO:K04363] [EC:2.7.10.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5159","PDGFRB; platelet-derived growth factor receptor beta isoform 1 precursor [KO:K05089] [EC:2.7.10.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol 4","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol 4","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol 4","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 [KO:K02649]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphatidylinositol 3-kinase regulatory subunit beta [KO:K02649]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphatidylinositol 3-kinase regulatory subunit gamma isoform 1 [KO:K02649]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5292","PIM1; serine/threonine-protein kinase pim-1 isoform 2 [KO:K04702] [EC:2.7.11.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5328","PLAU; urokinase-type plasminogen activator isoform 1 preproprotein [KO:K01348] [EC:3.4.21.73]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5335","PLCG1; 1-phosphatidylinositol 4","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5336","PLCG2; 1-phosphatidylinositol 4","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5578","PRKCA; protein kinase C alpha type [KO:K02677] [EC:2.7.11.13]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5579","PRKCB; protein kinase C beta type isoform 1 [KO:K19662] [EC:2.7.11.13]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5581","PRKCE; protein kinase C epsilon type [KO:K18050] [EC:2.7.11.13]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5582","PRKCG; protein kinase C gamma type isoform 2 [KO:K19663] [EC:2.7.11.13]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5728","PTEN; phosphatidylinositol 3","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5743","PTGS2; prostaglandin G/H synthase 2 precursor [KO:K11987] [EC:1.14.99.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5894","RAF1; RAF proto-oncogene serine/threonine-protein kinase isoform b [KO:K04366] [EC:2.7.11.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:11186","RASSF1; ras association domain-containing protein 1 isoform D [KO:K09850]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5962","RDX; radixin isoform 2 [KO:K05762]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:8434","RECK; reversion-inducing cysteine-rich protein with Kazal motifs isoform 1 precursor [KO:K17461]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:387","RHOA; transforming protein RhoA isoform 1 precursor [KO:K04513]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6093","ROCK1; rho-associated protein kinase 1 [KO:K04514] [EC:2.7.11.39]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:9252","RPS6KA5; ribosomal protein S6 kinase alpha-5 isoform a [KO:K04445] [EC:2.7.11.1]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:57521","RPTOR; regulatory-associated protein of mTOR isoform 1 [KO:K07204]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:5268","SERPINB5; serpin B5 [KO:K10139]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6464","SHC1; SHC-transforming protein 1 isoform 1 [KO:K06279]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:399694","SHC4; SHC-transforming protein 4 [KO:K17449]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:23411","SIRT1; NAD-dependent protein deacetylase sirtuin-1 isoform a [KO:K11411] [EC:2.3.1.286]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:85414","SLC45A3; solute carrier family 45 member 3 [KO:K15379]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6541","SLC7A1; high affinity cationic amino acid transporter 1 [KO:K13863]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:8651","SOCS1; suppressor of cytokine signaling 1 [KO:K04694]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6654","SOS1; son of sevenless homolog 1 isoform 1 [KO:K03099]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6655","SOS2; son of sevenless homolog 2 isoform 1 [KO:K03099]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6659","SOX4; transcription factor SOX-4 [KO:K23581]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:10253","SPRY2; protein sprouty homolog 2 [KO:K17383]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6768","ST14; suppressor of tumorigenicity 14 protein [KO:K08670] [EC:3.4.21.109]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6774","STAT3; signal transducer and activator of transcription 3 isoform 1 [KO:K04692]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:3925","STMN1; stathmin isoform a [KO:K04381]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7042","TGFB2; transforming growth factor beta-2 proprotein isoform 2 preproprotein [KO:K13376]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7057","THBS1; thrombospondin-1 precursor [KO:K16857]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7078","TIMP3; metalloproteinase inhibitor 3 precursor [KO:K16866]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:3371","TNC; tenascin isoform 1 precursor [KO:K06252]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:63923","TNN; tenascin-N precursor [KO:K06252]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7143","TNR; tenascin-R isoform 1 precursor [KO:K06252]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7148","TNXB; tenascin-X isoform 3 precursor [KO:K06252]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7157","TP53; cellular tumor antigen p53 isoform a [KO:K04451]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:8626","TP63; tumor protein 63 isoform 1 [KO:K10149]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7168","TPM1; tropomyosin alpha-1 chain isoform Tpm1.6cy [KO:K10373]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:131405","TRIM71; E3 ubiquitin-protein ligase TRIM71 [KO:K12035] [EC:2.3.2.27]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7329","UBE2I; SUMO-conjugating enzyme UBC9 [KO:K10577]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7422","VEGFA; vascular endothelial growth factor A","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7431","VIM; vimentin [KO:K07606]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:7473","WNT3; proto-oncogene Wnt-3 precursor [KO:K00312]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:89780","WNT3A; protein Wnt-3a precursor [KO:K00312]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:6935","ZEB1; zinc finger E-box-binding homeobox 1 isoform b [KO:K09299]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:9839","ZEB2; zinc finger E-box-binding homeobox 2 isoform 1 [KO:K23560]","KEGG"
"cancer","hsa05206","MicroRNAs in cancer - Homo sapiens (human)","hsa:23414","ZFPM2; zinc finger protein ZFPM2 isoform 1 [KO:K17442]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:207","AKT1; AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:208","AKT2; AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:10000","AKT3; AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:324","APC; APC regulator of WNT signaling pathway [KO:K02085]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:10297","APC2; APC regulator of WNT signaling pathway 2 [KO:K02085]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:26060","APPL1; adaptor protein","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:369","ARAF; A-Raf proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:374","AREG; amphiregulin [KO:K09782]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:8312","AXIN1; axin 1 [KO:K02157]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:8313","AXIN2; axin 2 [KO:K04385]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:572","BAD; BCL2 associated agonist of cell death [KO:K02158]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:578","BAK1; BCL2 antagonist/killer 1 [KO:K14021]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:581","BAX; BCL2 associated X","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:27113","BBC3; BCL2 binding component 3 [KO:K10132]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:596","BCL2; BCL2 apoptosis regulator [KO:K02161]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:10018","BCL2L11; BCL2 like 11 [KO:K16341]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:332","BIRC5; baculoviral IAP repeat containing 5 [KO:K08731]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:673","BRAF; B-Raf proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:836","CASP3; caspase 3 [KO:K02187] [EC:3.4.22.56]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:842","CASP9; caspase 9 [KO:K04399] [EC:3.4.22.62]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:595","CCND1; cyclin D1 [KO:K04503]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1026","CDKN1A; cyclin dependent kinase inhibitor 1A [KO:K06625]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1499","CTNNB1; catenin beta 1 [KO:K02105]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:54205","CYCS; cytochrome c","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1630","DCC; DCC netrin 1 receptor [KO:K06765]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1643","DDB2; damage specific DNA binding protein 2 [KO:K10140]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1950","EGF; epidermal growth factor [KO:K04357]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1956","EGFR; epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:2069","EREG; epiregulin [KO:K09784]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:2353","FOS; Fos proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:1647","GADD45A; growth arrest and DNA damage inducible alpha [KO:K04402]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4616","GADD45B; growth arrest and DNA damage inducible beta [KO:K04402]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:10912","GADD45G; growth arrest and DNA damage inducible gamma [KO:K04402]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:2885","GRB2; growth factor receptor bound protein 2 [KO:K04364]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:2932","GSK3B; glycogen synthase kinase 3 beta [KO:K03083] [EC:2.7.11.26]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:3265","HRAS; HRas proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:3725","JUN; Jun proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:51176","LEF1; lymphoid enhancer binding factor 1 [KO:K04492]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5604","MAP2K1; mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5605","MAP2K2; mitogen-activated protein kinase kinase 2 [KO:K04369] [EC:2.7.12.2]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5594","MAPK1; mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5602","MAPK10; mitogen-activated protein kinase 10 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5595","MAPK3; mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5599","MAPK8; mitogen-activated protein kinase 8 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5601","MAPK9; mitogen-activated protein kinase 9 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4292","MLH1; mutL homolog 1 [KO:K08734]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4436","MSH2; mutS homolog 2 [KO:K08735]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4437","MSH3; mutS homolog 3 [KO:K08736]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:2956","MSH6; mutS homolog 6 [KO:K08737]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:2475","MTOR; mechanistic target of rapamycin kinase [KO:K07203] [EC:2.7.11.1]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4609","MYC; MYC proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4893","NRAS; NRAS proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5366","PMAIP1; phorbol-12-myristate-13-acetate-induced protein 1 [KO:K10131]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:51426","POLK; DNA polymerase kappa [KO:K03511] [EC:2.7.7.7]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5879","RAC1; Rac family small GTPase 1 [KO:K04392]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5880","RAC2; Rac family small GTPase 2 [KO:K07860]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5881","RAC3; Rac family small GTPase 3 [KO:K07861]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5894","RAF1; Raf-1 proto-oncogene","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5898","RALA; RAS like proto-oncogene A [KO:K07834]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5899","RALB; RAS like proto-oncogene B [KO:K07835]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:5900","RALGDS; ral guanine nucleotide dissociation stimulator [KO:K08732]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:387","RHOA; ras homolog family member A [KO:K04513]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:6198","RPS6KB1; ribosomal protein S6 kinase B1 [KO:K04688] [EC:2.7.11.1]","KEGG"
